row_id,sample,outcome.x,q60_1,q60_2,q60_3,q60_4,q60_5,q60_6,q60_7,q25_new,ideo5,dem_rep_oth,age,female,race_new,faminc_new,educ,trust_in_govt,trust_in_science,covid_subj_know,relig_scale,faminc_new.NA,faminc_new_Imp,percdist,q60_1_rank,q60_2_rank,q60_3_rank,q60_4_rank,q60_5_rank,q60_6_rank,q60_7_rank,q25_new_rank,avg_perc_rank,covmh,ps,orig_id,id.x,bm,match_id,rankperc,grp,id.y,outcome.y,q22,q59_1,outcome,q60_1a,q60_2a,q60_3a,q60_4a,q60_5a,q60_6a,q60_7a,q60_ingroup,q60_outgroup,q60_1a_rank,q60_2a_rank,q60_3a_rank,q60_4a_rank,q60_5a_rank,q60_6a_rank,q60_7a_rank,outcome_rank,q22_rank,q59_1_rank,q59_1_rank_inv
508,1,0,4,5,5,5,5,3,4,1,5,2,68,0,1,6,4,1,2,5,0.04091966607362801,0,6,2.9711192425958806,438.5,838,835,836,475,328,432.5,302,597.5714285714286,9.982160673077795,577.0237256887044,5,508,153,508,0,0,508,0,0,3,0,3,4,4,4,4,2,3,2,4,0,0,0,0,0,0,0,0.5,0,0,1
227,1,0,4,3,4,4,4,3,3,2,3,3,29,0,1,NA,2,1.3333333333333333,2,3,0.1929656493773094,1,6.0595419847328245,2.7394217897370265,438.5,238.5,411,372,239,328,184,843,315.85714285714283,14.740557967742598,420.7284982617017,3,227,154,227,0,1,227,0,0,4,0,3,2,3,3,3,2,2,NA,NA,1,1,0.5,0,0,0,1,0.5,0.5,0,1
331,1,0,2,2,4,6,7,4,2,2,3,3,35,0,1,4,4,1,2,4,0.4625701382236211,0,4,22.242508572925708,155.5,120.5,411,1278.5,1400,723.5,94.5,843,597.6428571428571,6.916934275055716,412.9101186440309,3,331,154,331,1,0,331,0,0,5,0,1,1,3,5,6,3,1,NA,NA,0,0,0.5,1,1,1,0,0.5,0.5,1,0
228,1,0,1,1,1,2,2,1,1,4,3,3,43,1,1,11,2,2,3,3,0.22690570685643904,0,11,9.943734775598312,41,31,22,65,65.5,31,29.5,1263,40.714285714285715,8.675543061580743,605.1088892271846,3,228,155,228,0,1,228,0,49,3,0,0,0,0,1,1,0,0,NA,NA,0,0,0,0,0,0,0,0.5,1,0,1
1367,2,0,5,6,6,5,5,5,5,1,3,3,39,1,1,8,3,2,3.5,4,0.4386205008895579,0,8,3.7495635803024734,658.5,1211,1255,836,475,1125.5,821,302,911.7142857142857,2.954412368763419,620.3219454152713,3,1367,155,1365,1,0,1367,0,2,4,0,4,5,5,4,4,4,4,NA,NA,1,1,1,1,1,1,1,0.5,0,1,0
230,2,0,3,3,4,5,7,4,5,1,5,2,63,0,1,13,5,2,2,2,0.545093745723279,0,13,6.606289905181413,272,238.5,411,836,1400,723.5,821,302,671.7142857142857,10.945253032974989,676.0486400070513,5,230,156,230,1,1,230,0,1,4,0,2,2,3,4,6,3,4,3,6,0,0,1,1,1,1,1,0.5,0.5,0.5,0.5
329,1,0,5,4,2,4,6,3,4,1,4,2,57,0,1,10,6,1.6666666666666667,3,3,0.27015190912823317,0,10,13.388490153127574,658.5,483.5,77.5,372,953.5,328,432.5,302,472.2142857142857,6.695333109039136,709.7334025368775,4,329,156,329,0,0,329,0,1,4,0,4,3,1,3,5,2,3,2,5,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5
231,1,0,1,1,1,1,1,1,1,1,6,3,41,1,1,4,2,2,3,2,0.12111673737511972,0,4,12.301802027408613,41,31,22,19.5,25,31,29.5,302,28.428571428571427,5.883878020078837,522.5632962638409,6,231,157,231,0,1,231,0,50,3,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0.5,1,0,1
643,2,0,6,6,6,6,6,6,6,1,6,3,40,1,1,7,4,1,3.5,4,0.5344190502258107,0,7,2.1404335480483634,984.5,1211,1255,1278.5,953.5,1339,1208.5,302,1175.7142857142858,6.80711110521512,517.3755311479649,6,643,157,642,1,0,643,0,2,5,0,5,5,5,5,5,5,5,NA,NA,1,1,1,1,1,1,1,0.5,0,1,0
232,2,1,6,5,5,5,6,4,6,6,2,3,84,0,1,7,6,3,4,4,0.3823730669221294,0,7,1.6946813659496256,984.5,838,835,836,953.5,723.5,1208.5,1403,911.2857142857143,8.405770234015135,1028.2188470038793,2,232,158,232,0,1,232,1,6,1,1,5,4,4,4,5,3,5,NA,NA,1,0,0,0.5,0.5,0.5,0.5,0.5,1,0,1
1318,2,1,5,6,6,5,6,4,6,3,3,3,79,0,1,7,4,2.3333333333333335,5,4,0.9199397837689887,0,7,4.60925173214772,658.5,1211,1255,836,953.5,723.5,1208.5,1140.5,978,7.602905207580871,955.2041046767102,3,1318,158,1316,1,0,1318,1,2,2,1,4,5,5,4,5,3,5,NA,NA,0,1,1,0.5,0.5,0.5,0.5,0.5,0,1,0
234,2,0,4,5,5,5,4,4,4,2,3,1,36,1,1,4,3,2.6666666666666665,4.5,2,0.3065553578760092,0,4,3.314420163327534,438.5,838,835,836,239,723.5,432.5,843,620.3571428571429,5.605775547869932,725.7569030029199,3,234,159,234,0,1,234,0,51,5,0,3,4,4,4,3,3,3,3,3,0.5,0,0,0,0,0,0.5,0.5,1,1,0
600,2,0,4,6,6,6,6,6,4,2,2,1,39,1,1,3,2,3,4.5,2,0.5606952237580402,0,3,9.221187891335278,438.5,1211,1255,1278.5,953.5,1339,432.5,843,986.8571428571429,6.660040754220011,800.4622320541531,2,600,159,599,1,0,600,0,2,4,0,3,5,5,5,5,5,3,5,5,0.5,1,1,1,1,1,0.5,0.5,0,0,1
239,2,1,6,6,5,5,6,6,6,1,4,3,72,1,1,NA,3,2,4,3,0.37895169016012037,1,6.0595419847328245,3.9131718501542947,984.5,1211,835,836,953.5,1339,1208.5,302,1052.5,10.516786024064853,805.6362009188632,4,239,160,239,1,1,239,1,28,4,1,5,5,4,4,5,5,5,NA,NA,1,1,0.5,0.5,0.5,1,1,1,1,0.5,0.5
1147,1,0,3,5,5,5,6,4,4,1,4,3,76,1,1,6,2,2,5,4,0.3065553578760092,0,6,4.704337511214532,272,838,835,836,953.5,723.5,432.5,302,698.6428571428571,9.73558559362323,900.3420755587123,4,1147,160,1146,0,0,1147,0,14,4,0,2,4,4,4,5,3,3,NA,NA,0,0,0.5,0.5,0.5,0,0,0,0,0.5,0.5
241,1,1,5,5,5,5,5,5,5,1,2,1,64,0,1,NA,2,2.6666666666666665,4,3,0,1,6.0595419847328245,0.7701702324626922,658.5,838,835,836,475,1125.5,821,302,798.4285714285714,16.392540364428996,851.0797630938778,2,241,161,241,0,1,241,1,11,3,1,4,4,4,4,4,4,4,4,4,0,0.5,0.5,0.5,0,1,0.5,0.5,1,1,0
819,1,1,7,5,5,5,6,4,5,2,1,1,65,0,1,8,2,1.6666666666666667,5,3,0.7740522786369234,0,8,2.4146100547221248,1356,838,835,836,953.5,723.5,821,843,909,14.436390506273375,840.1497114662935,1,819,161,818,1,0,819,1,6,1,1,6,4,4,4,5,3,4,5,3,1,0.5,0.5,0.5,1,0,0.5,0.5,0,0,1
243,2,0,7,5,4,3,5,5,4,2,2,3,26,1,1,7,5,3,3.5,2,0.7086355549473107,0,7,12.994425643551656,1356,838,411,133,475,1125.5,432.5,843,681.5714285714286,9.197147540507224,753.3972755117289,2,243,162,243,0,1,243,0,59,1,0,6,4,3,2,4,4,3,NA,NA,1,1,0,0,0.5,0.5,0,0.5,1,0,1
1148,1,0,6,4,5,4,5,5,5,2,3,3,24,1,1,NA,4,2,4,3,0.8302997126043519,1,6.0595419847328245,5.177386071097396,984.5,483.5,835,372,475,1125.5,821,843,728.0714285714286,9.955575165231776,673.7805999321887,3,1148,162,1147,1,0,1148,0,37,4,0,5,3,4,3,4,4,4,NA,NA,0,0,1,1,0.5,0.5,1,0.5,0,1,0
244,2,1,6,6,5,5,5,4,5,1,1,3,21,1,4,4,4,3,5,3,0.9199397837689887,0,4,1.900917717730606,984.5,1211,835,836,475,723.5,821,302,840.8571428571429,7.4342005254157915,836.98014764644,1,244,163,244,0,1,244,1,15,4,1,5,5,4,4,4,3,4,NA,NA,0.5,0.5,0,0.5,0.5,0.5,0,0.5,1,1,0
919,2,1,6,6,6,5,5,4,6,1,1,3,21,1,4,6,4,3,5,4,0.9199397837689887,0,6,4.136151037337209,984.5,1211,1255,836,475,723.5,1208.5,302,956.2142857142857,6.78328118258846,845.5015164629832,1,919,163,918,1,0,919,1,7,3,1,5,5,5,4,4,3,5,NA,NA,0.5,0.5,1,0.5,0.5,0.5,1,0.5,0,0,1
245,2,1,5,3,3,5,4,4,4,2,3,3,23,1,1,6,5,2,3,3,0,0,6,8.95544165816309,658.5,238.5,161.5,836,239,723.5,432.5,843,469.92857142857144,8.486265200119906,641.2394961668385,3,245,164,245,0,1,245,1,19,5,1,4,2,2,4,3,3,3,NA,NA,0,0,0,0.5,0,0.5,0,0.5,0,1,0
1484,1,1,6,6,6,5,6,4,5,2,3,3,27,1,1,9,5,2,3,2,0.16231011358970848,0,9,2.471703829984106,984.5,1211,1255,836,953.5,723.5,821,843,969.2142857142857,8.378775440825255,604.5404803229229,3,1484,164,1481,1,0,1484,1,25,4,1,5,5,5,4,5,3,4,NA,NA,1,1,1,0.5,1,0.5,1,0.5,1,0,1
248,2,1,5,4,5,5,5,5,5,2,4,2,62,1,1,8,4,2,3.5,4,0.6823593814150813,0,8,1.79657011827283,658.5,483.5,835,836,475,1125.5,821,843,747.7857142857143,3.7652487848660807,772.2060951860849,4,248,165,248,0,1,248,1,4,3,1,4,3,4,4,4,4,4,4,4,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0
1497,1,1,7,6,5,5,5,5,5,1,3,2,56,1,1,5,2,3,4,4,0.6169426577254686,0,5,3.5639420086072793,1356,1211,835,836,475,1125.5,821,302,951.3571428571429,4.251121858422284,837.0021872552364,3,1497,165,1494,1,0,1497,1,5,2,1,6,5,4,4,4,4,4,4,4,1,1,0.5,0.5,0.5,0.5,0.5,0.5,1,0,1
249,1,1,2,6,6,4,7,7,7,1,6,3,21,0,2,NA,1,2.6666666666666665,3.5,3,0.11331599835773912,1,6.0595419847328245,30.06031422160425,155.5,1211,1255,372,1400,1465,1450,302,1044.0714285714287,17.34534568658615,619.1088562350415,6,249,166,249,1,1,249,1,0,3,1,1,5,5,3,6,6,6,NA,NA,0,1,0.5,0,1,1,1,0.5,0,0,1
1313,1,1,4,5,6,5,5,4,4,7,6,3,27,0,2,NA,1,2.3333333333333335,4.5,4,0.7386068153825097,1,6.0595419847328245,5.2480041064624015,438.5,838,1255,836,475,723.5,432.5,1466,714.0714285714286,18.009510633116115,701.7967725696989,6,1313,166,1311,0,0,1313,1,69,5,1,3,4,5,4,4,3,3,NA,NA,1,0,0.5,1,0,0,0,0.5,1,1,0
251,2,1,4,4,3,3,2,4,5,3,6,2,21,0,2,2,2,2.3333333333333335,2.5,2,0.11331599835773912,0,2,11.665266042055444,438.5,483.5,161.5,133,65.5,723.5,821,1140.5,403.7857142857143,10.06932750660228,455.79873644896327,6,251,167,251,0,1,251,1,10,2,1,3,3,2,2,1,3,4,3,1,0.5,0,0,0,0,0.5,0,0.5,1,0,1
484,1,1,4,5,6,6,5,4,6,1,5,2,27,0,2,3,1,2.6666666666666665,3.5,4,0.27589982208840835,0,3,8.188695875447745,438.5,838,1255,1278.5,475,723.5,1208.5,302,888.1428571428571,9.483681220467023,649.5983536855124,5,484,167,484,1,0,484,1,8,4,1,3,4,5,5,4,3,5,3,4,0.5,1,1,1,1,0.5,1,0.5,0,1,0
255,1,1,4,3,3,5,6,4,5,1,3,3,21,1,1,NA,3,2,4.5,3,0.4625701382236211,1,6.0595419847328245,7.737054303799058,438.5,238.5,161.5,836,953.5,723.5,821,302,596.0714285714286,11.442391077829946,669.2773706372398,3,255,168,255,1,1,255,1,6,4,1,3,2,2,4,5,3,4,NA,NA,0,0,0,1,0.5,1,1,0.5,0,1,0
1036,1,1,6,4,5,2,6,1,3,4,2,3,23,1,1,NA,3,2.6666666666666665,4,5,0.9199397837689887,1,6.0595419847328245,23.3128528664684,984.5,483.5,835,65,953.5,31,184,1263,505.2142857142857,15.941217573485828,680.692224202547,2,1036,168,1035,0,0,1036,1,9,1,1,5,3,4,1,5,0,2,NA,NA,1,1,1,0,0.5,0,0,0.5,1,0,1
256,2,1,6,6,6,6,6,5,6,2,3,1,57,1,1,12,4,3,5,4,0.04091966607362801,0,12,1.4795533767649025,984.5,1211,1255,1278.5,953.5,1125.5,1208.5,843,1145.2142857142858,7.969750776449116,999.3530457647948,3,256,169,256,1,1,256,1,13,3,1,5,5,5,5,5,4,5,5,4,0,1,1,1,0.5,1,0.5,0.5,0,0,1
380,2,1,7,5,4,4,6,3,6,2,2,1,64,1,1,11,3,3.3333333333333335,5,5,0.8302997126043519,0,11,7.482019718586638,1356,838,411,372,953.5,328,1208.5,843,781,9.316368963056062,1027.170739405142,2,380,169,380,0,0,380,1,21,4,1,6,4,3,3,5,2,5,5,2,1,0,0,0,0.5,0,0.5,0.5,1,1,0
257,1,0,5,6,6,6,6,6,6,2,4,2,49,0,1,1,2,1,4,4,0.545093745723279,0,1,3.111477165748405,658.5,1211,1255,1278.5,953.5,1339,1208.5,843,1129.142857142857,8.370458588578895,628.5202036710509,4,257,170,257,1,1,257,0,53,4,0,4,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,0,1,1,0
1403,1,1,4,4,4,4,4,4,4,4,3,2,48,0,1,1,2,2,4,5,0.08416586834542218,0,1,1.101175422605881,438.5,483.5,411,372,239,723.5,432.5,1263,442.85714285714283,9.556162125236533,695.3265307470443,3,1403,170,1401,0,0,1403,1,24,2,1,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,0,1
259,2,1,6,4,5,5,7,2,6,4,2,1,54,1,1,5,5,3,5,4,0.4807718625975092,0,5,10.354286382000176,984.5,483.5,835,836,1400,138,1208.5,1263,840.7857142857143,3.5346060362409206,926.6342067760366,2,259,171,259,1,1,259,1,2,4,1,5,3,4,4,6,1,5,6,1,1,0,0.5,0.5,1,0.5,0.5,0.5,1,1,0
990,2,1,4,5,5,5,6,2,6,1,2,1,53,1,1,4,3,3.3333333333333335,5,4,0.7386068153825097,0,4,11.180879616823786,438.5,838,835,836,953.5,138,1208.5,302,749.6428571428571,4.424677331166601,959.6433024892747,2,990,171,989,0,0,990,1,1,3,1,3,4,4,4,5,1,5,5,1,0,1,0.5,0.5,0,0.5,0.5,0.5,0,0,1
261,2,1,6,4,5,5,4,4,3,2,4,3,78,1,1,4,4,2,4.5,5,0.37895169016012037,0,4,8.208977310798376,984.5,483.5,835,836,239,723.5,184,843,612.2142857142857,7.718371734353852,894.8721801180781,4,261,172,261,0,1,261,1,21,3,1,5,3,4,4,3,3,2,NA,NA,1,0,0.5,1,0,0,0,0.5,1,0,1
1443,1,1,5,5,5,4,6,5,4,1,4,3,79,1,1,4,5,2,3.5,3,0.19351306965923085,0,4,5.4402735831113285,658.5,838,835,372,953.5,1125.5,432.5,302,745,7.365733523054013,852.8613751969245,4,1443,172,1440,1,0,1443,1,18,4,1,4,4,4,3,5,4,3,NA,NA,0,1,0.5,0,1,1,1,0.5,0,1,0
266,1,1,6,4,5,5,5,5,5,2,4,2,58,0,1,11,2,2,2,4,0.6616942657725468,0,11,3.273354829534474,984.5,483.5,835,836,475,1125.5,821,843,794.3571428571429,10.45017519503648,636.0449775908143,4,266,173,266,1,1,266,1,33,2,1,5,3,4,4,4,4,4,4,4,1,1,1,0.5,0,1,1,1,1,0,1
268,1,0,2,2,4,5,6,2,2,2,4,2,62,0,1,11,2,1.3333333333333333,2.5,3,0.9199397837689887,0,11,13.635214138292797,155.5,120.5,411,836,953.5,138,94.5,843,387,11.82234614700543,610.6743734383176,4,268,173,268,0,0,268,0,0,5,0,1,1,3,4,5,1,1,1,5,0,0,0,0.5,1,0,0,0,0,1,0
267,1,1,5,4,4,4,6,2,4,2,1,1,27,0,1,5,3,2,5,3,0.369371835226495,0,5,3.6387439421335293,658.5,483.5,411,372,953.5,138,432.5,843,492.7142857142857,10.132794752131666,707.409515716273,1,267,174,267,0,1,267,1,19,1,1,4,3,3,3,5,1,3,5,1,1,1,0.5,0,0.5,0.5,0,0.5,0,0.5,0.5
377,1,1,4,3,4,5,6,2,5,1,1,1,31,0,1,2,1,2,5,5,0.9199397837689887,0,2,8.417390908344657,438.5,238.5,411,836,953.5,138,821,302,548.0714285714286,15.824745090470453,734.7177277097687,1,377,174,377,1,0,377,1,31,1,1,3,2,3,4,5,1,4,5,1,0,0,0.5,1,0.5,0.5,1,0.5,1,0.5,0.5
271,1,1,4,4,5,5,5,5,5,1,3,3,48,1,1,1,2,3,3,2,0.4279458053920897,0,1,1.8695567908067658,438.5,483.5,835,836,475,1125.5,821,302,716.3571428571429,7.678558634059464,656.693464093575,3,271,175,271,1,1,271,1,50,3,1,3,3,4,4,4,4,4,NA,NA,1,1,1,1,1,1,1,1,1,0,1
1468,1,0,2,3,3,4,4,4,4,1,4,3,52,1,1,2,2,2,3.5,3,0.6616942657725468,0,2,4.3016018641446605,155.5,238.5,161.5,372,239,723.5,432.5,302,331.7857142857143,3.477481875528305,688.0916964199516,4,1468,175,1465,0,0,1468,0,5,4,0,1,2,2,3,3,3,3,NA,NA,0,0,0,0,0,0,0,0,0,1,0
273,1,1,6,4,5,5,5,4,6,1,3,1,45,0,1,12,5,3,5,4,0.16231011358970848,0,12,4.627881019112508,984.5,483.5,835,836,475,723.5,1208.5,302,792.2857142857143,7.1384793490777065,960.5176687958723,3,273,176,273,1,1,273,1,50,1,1,5,3,4,4,4,3,5,4,3,1,0.5,1,0.5,0.5,0.5,1,0.5,1,0,1
996,2,1,5,4,4,5,5,4,5,2,3,1,39,0,1,10,4,3,5,3,0.5344190502258107,0,10,2.0793674495352232,658.5,483.5,411,836,475,723.5,821,843,629.7857142857143,6.259803442285721,899.9441772023814,3,996,176,995,0,0,996,1,9,3,1,4,3,3,4,4,3,4,4,3,0,0.5,0,0.5,0.5,0.5,0,0.5,0,1,0
274,1,1,6,5,5,6,7,4,7,4,1,1,54,0,1,7,4,3.6666666666666665,5,4,0.9199397837689887,0,7,6.944069495189642,984.5,838,835,1278.5,1400,723.5,1450,1263,1072.7857142857142,5.703826802920458,1076.6032460725953,1,274,177,274,1,1,274,1,2,1,1,5,4,4,5,6,3,6,6,3,0.5,0.5,0.5,1,1,1,1,0.5,0,0,1
1320,2,1,6,5,5,5,6,3,4,2,1,1,52,0,1,NA,5,3.3333333333333335,5,5,0.2125359244560011,1,6.0595419847328245,2.637850956788872,984.5,838,835,836,953.5,328,432.5,843,743.9285714285714,15.464780000413057,1003.2991033889607,1,1320,177,1318,0,0,1320,1,13,2,1,5,4,4,4,5,2,3,5,2,0.5,0.5,0.5,0,0,0,0,0.5,1,1,0
276,1,1,6,4,4,6,6,4,5,1,1,1,55,1,1,4,5,2.3333333333333335,5,3,0.8302997126043519,0,4,8.030631681950641,984.5,483.5,411,1278.5,953.5,723.5,821,302,807.9285714285714,6.571386768833681,878.1663396978977,1,276,178,276,1,1,276,1,4,4,1,5,3,3,5,5,3,4,5,3,0.5,0,0,1,0.5,1,1,0.5,0,1,0
738,1,1,6,6,6,4,6,3,4,1,2,1,61,1,1,2,5,2.6666666666666665,4.5,4,0.3560968933899,0,2,8.839648395931793,984.5,1211,1255,372,953.5,328,432.5,302,790.9285714285714,6.01416231364548,849.1908096999362,2,738,178,737,0,0,738,1,10,3,1,5,5,5,3,5,2,3,5,2,0.5,1,1,0,0.5,0,0,0.5,1,0,1
278,1,1,5,6,6,5,6,4,6,2,2,3,39,0,1,13,5,2.3333333333333335,5,3,0.636786642945121,0,13,4.60925173214772,658.5,1211,1255,836,953.5,723.5,1208.5,843,978,6.2518429672155085,878.0457948118639,2,278,179,278,0,1,278,1,30,3,1,4,5,5,4,5,3,5,NA,NA,0,0.5,0.5,0,0.5,0.5,0.5,0.5,1,0.5,0.5
1038,1,1,6,6,6,6,6,4,6,2,3,3,39,0,1,13,5,2.3333333333333335,5,4,0.6523881209798822,0,13,2.695555641788318,984.5,1211,1255,1278.5,953.5,723.5,1208.5,843,1087.7857142857142,5.755110101402296,886.7293807631613,3,1038,179,1037,1,0,1038,1,25,3,1,5,5,5,5,5,3,5,NA,NA,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0,0.5,0.5
279,1,1,6,6,6,5,6,4,5,2,4,2,78,1,1,4,2,2.6666666666666665,4,4,0.04091966607362801,0,4,2.471703829984106,984.5,1211,1255,836,953.5,723.5,821,843,969.2142857142857,6.226305951937249,945.9449501876795,4,279,180,279,0,1,279,1,20,3,1,5,5,5,4,5,3,4,3,5,0,1,0.5,0,1,0,0.5,0.5,0,1,0
647,1,1,7,5,6,6,5,6,5,1,4,2,77,1,1,6,2,3,4.5,3,0.3560968933899,0,6,7.253911676753912,1356,838,1255,1278.5,475,1339,821,302,1051.7857142857142,7.297165914312898,985.8293768929929,4,647,180,646,1,0,647,1,81,2,1,6,4,5,5,4,5,4,5,4,1,0,0.5,1,0,1,0.5,0.5,1,0,1
281,1,1,6,6,6,5,7,4,6,2,2,1,70,0,1,NA,4,3,5,4,0.7086355549473107,1,6.0595419847328245,3.8774381604134573,984.5,1211,1255,836,1400,723.5,1208.5,843,1088.357142857143,12.200879038574216,994.2703433970238,2,281,181,281,1,1,281,1,5,1,1,5,5,5,4,6,3,5,6,3,1,1,1,0.5,1,0.5,1,0.5,0,0,1
400,1,1,4,4,4,5,6,4,5,4,1,1,76,0,1,7,2,3,5,2,0.7086355549473107,0,7,2.3172185414094644,438.5,483.5,411,836,953.5,723.5,821,1263,666.7142857142857,13.06544656961842,1015.4862021414968,1,400,181,400,0,0,400,1,15,4,1,3,3,3,4,5,3,4,5,3,0,0,0,0.5,0,0.5,0,0.5,1,1,0
282,1,1,4,5,4,4,5,3,6,2,2,1,25,0,1,4,6,2,5,5,0.5805392089776925,0,4,8.166442261415442,438.5,838,411,372,475,328,1208.5,843,581.5714285714286,10.787786246954143,778.0496953828177,2,282,182,282,0,1,282,1,49,4,1,3,4,3,3,4,2,5,4,2,0,0,0,0,0,0,1,0.5,1,0,1
1380,1,1,5,6,6,5,6,4,5,2,1,1,25,0,1,3,6,2,4,5,0.9199397837689887,0,3,3.480609468958935,658.5,1211,1255,836,953.5,723.5,821,843,922.6428571428571,13.247509218423811,711.9672416628803,1,1380,182,1378,1,0,1380,1,21,5,1,4,5,5,4,5,3,4,5,3,1,1,1,1,1,1,0,0.5,0,1,0
286,1,1,3,5,6,6,7,6,5,2,4,2,69,1,1,5,2,1,2.5,4,0.04091966607362801,0,5,8.679500326126503,272,838,1255,1278.5,1400,1339,821,843,1029.0714285714287,7.7674970580746905,616.8910407081813,4,286,183,286,0,1,286,1,5,1,1,2,4,5,5,6,5,4,5,6,0,0,0.5,0.5,0.5,0.5,0,1,1,0,1
885,1,0,5,6,6,6,7,6,6,1,5,2,76,1,1,8,4,1.3333333333333333,2.5,4,0.16231011358970848,0,8,3.677711580813341,658.5,1211,1255,1278.5,1400,1339,1208.5,302,1192.9285714285713,6.757072544077097,668.205194200392,5,885,183,884,1,0,885,0,1,5,0,4,5,5,5,6,5,5,5,6,1,1,0.5,0.5,0.5,0.5,1,0,0,1,0
287,1,1,6,4,6,6,6,5,5,1,3,2,69,1,1,3,2,3,4.5,4,0.2125359244560011,0,3,6.227893649798007,984.5,483.5,1255,1278.5,953.5,1125.5,821,302,985.9285714285714,5.643800282322756,908.9119016216638,3,287,184,287,1,1,287,1,3,2,1,5,3,5,5,5,4,4,4,5,1,0.5,1,1,0.5,0,0,0.5,0.5,1,0
373,1,1,4,4,4,4,6,6,6,4,4,2,62,1,1,1,2,2.6666666666666665,3.5,3,0.12111673737511972,0,1,7.378411788713084,438.5,483.5,411,372,953.5,1339,1208.5,1263,743.7142857142857,5.702348976368997,770.9279802849579,4,373,184,373,0,0,373,1,3,1,1,3,3,3,3,5,5,5,5,5,0,0.5,0,0,0.5,1,1,0.5,0.5,0,1
289,1,0,1,2,4,5,7,4,4,2,6,3,77,0,1,4,4,1,2,4,0.8302997126043519,0,4,13.032997527662719,41,120.5,411,836,1400,723.5,432.5,843,566.3571428571429,13.51417145126207,540.0932894178181,6,289,185,289,0,1,289,0,5,4,0,0,1,3,4,6,3,3,NA,NA,0,0,0,0,0.5,0,0,0.5,1,0,1
426,1,0,2,5,5,6,7,5,6,3,5,3,71,0,1,3,2,1,2.5,5,0.8282468865471464,0,3,13.001986450230921,155.5,838,835,1278.5,1400,1125.5,1208.5,1140.5,977.2857142857143,13.66610119949812,568.2045002614036,5,426,185,426,1,0,426,0,2,5,0,1,4,4,5,6,4,5,NA,NA,1,1,1,1,0.5,1,1,0.5,0,1,0
290,1,0,4,4,5,5,5,5,5,1,3,3,65,0,1,7,3,2,3.5,4,0.7386068153825097,0,7,1.8695567908067658,438.5,483.5,835,836,475,1125.5,821,302,716.3571428571429,3.8720531075232834,726.4424972572297,3,290,186,290,0,1,290,0,2,5,0,3,3,4,4,4,4,4,NA,NA,0,0,0,0,0,1,0,0,0,1,0
474,2,1,6,6,6,6,6,4,6,4,3,3,59,0,1,4,4,2,4,4,0.9199397837689887,0,4,2.695555641788318,984.5,1211,1255,1278.5,953.5,723.5,1208.5,1263,1087.7857142857142,4.917177438342706,744.1115868360403,3,474,186,474,1,0,474,1,5,3,1,5,5,5,5,5,3,5,NA,NA,1,1,1,1,1,0,1,1,1,0,1
291,1,1,6,6,6,6,6,4,4,1,2,1,62,1,1,NA,3,2.3333333333333335,4,3,0.04091966607362801,1,6.0595419847328245,4.849109043814922,984.5,1211,1255,1278.5,953.5,723.5,432.5,302,976.9285714285714,13.806566448884164,795.9751145423103,2,291,187,291,1,1,291,1,0,3,1,5,5,5,5,5,3,3,5,3,0.5,1,1,1,0.5,0,0,0.5,0,0,1
417,1,1,6,4,5,5,6,5,6,1,2,1,60,1,1,NA,4,2.3333333333333335,4.5,3,0.5344190502258107,1,6.0595419847328245,3.6015323223137283,984.5,483.5,835,836,953.5,1125.5,1208.5,302,918.0714285714286,10.287148318748349,819.7952046789806,2,417,187,417,0,0,417,1,15,5,1,5,3,4,4,5,4,5,5,4,0.5,0,0,0,0.5,1,1,0.5,1,1,0
292,1,1,4,4,4,4,6,3,4,1,3,3,50,1,1,NA,6,2.6666666666666665,5,3,0.8302997126043519,1,6.0595419847328245,2.01627758479803,438.5,483.5,411,372,953.5,328,432.5,302,488.42857142857144,14.626679736590368,913.4824339304245,3,292,188,292,0,1,292,1,2,5,1,3,3,3,3,5,2,3,NA,NA,0,0,0,0,0.5,0,0,0.5,0,1,0
774,2,1,6,6,6,5,6,4,6,2,3,3,44,1,1,NA,6,3,5,5,0.31914602436020245,1,6.0595419847328245,3.0514952371997706,984.5,1211,1255,836,953.5,723.5,1208.5,843,1024.5714285714287,14.68467252796307,913.2198152054633,3,774,188,773,1,0,774,1,5,4,1,5,5,5,4,5,3,5,NA,NA,1,1,1,1,0.5,1,1,0.5,1,0,1
293,1,1,5,6,5,5,6,4,5,1,2,1,61,0,1,11,6,2.3333333333333335,5,4,0.6169426577254686,0,11,2.4650021682020515,658.5,1211,835,836,953.5,723.5,821,302,862.6428571428571,4.614685237147028,945.9762614510546,2,293,189,293,0,1,293,1,1,3,1,4,5,4,4,5,3,4,5,3,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0
