row_id,sample,outcome.x,q60_1,q60_2,q60_3,q60_4,q60_5,q60_6,q60_7,q25_new,caseid_BROW0017,caseid_BROW0016,caseid_BROW0015,caseid_BROW0014,caseid_BROW0013,caseid,ideo5,dem_rep_oth,age,female,race_new,faminc_new,educ,trust_in_govt,trust_in_science,covid_subj_know,relig_scale,faminc_new.NA,faminc_new_Imp,percdist,q60_1_rank,q60_2_rank,q60_3_rank,q60_4_rank,q60_5_rank,q60_6_rank,q60_7_rank,q25_new_rank,avg_perc_rank,covmh,ps,orig_id,id.x,bm,match_id,rankperc,grp,id.y,outcome.y,q22,q59_1,outcome,q60_1a,q60_2a,q60_3a,q60_4a,q60_5a,q60_6a,q60_7a,q60_ingroup,q60_outgroup,q60_1a_rank,q60_2a_rank,q60_3a_rank,q60_4a_rank,q60_5a_rank,q60_6a_rank,q60_7a_rank,outcome_rank,q22_rank,q59_1_rank,q59_1_rank_inv
1098,2,1,6,6,6,6,6,5,6,1,1401653403,1298990267,1265588649,NA,NA,NA,4,2,48,0,1,10,5,2,4,5,0.3071027781579307,0,10,1.479553376764901,984.5,1211,1255,1278.5,953.5,1125.5,1208.5,302,1145.2142857142858,5.871381005922977,777.5877222756259,4,1098,287,1097,1,0,1098,1,0,2,1,5,5,5,5,5,4,5,4,5,0.5,0.5,1,1,0.5,1,0.5,0.5,0,0,1
500,1,0,4,4,4,3,3,5,5,2,1398553689,NA,NA,NA,NA,NA,3,2,65,0,1,3,4,2,4.5,4,0.4063227042561926,0,3,8.692793627800476,438.5,483.5,411,133,107,1125.5,821,843,502.7857142857143,4.340131537857704,795.8773349417745,3,500,288,500,1,1,500,0,40,3,0,3,3,3,2,2,4,4,4,2,0,0.5,0.5,0,0,1,1,0.5,1,0,1
598,2,0,5,4,4,4,4,4,4,1,1399342077,NA,NA,NA,NA,NA,4,2,63,0,1,6,3,2,4,4,0.1565622006295333,0,6,1.6658274429191002,658.5,483.5,411,372,239,723.5,432.5,302,474.2857142857143,2.9595070368184504,782.4250882894645,4,598,288,597,0,0,598,0,3,4,0,4,3,3,3,3,3,3,3,3,1,0.5,0.5,1,1,0,0,0.5,0,1,0
501,2,1,7,6,6,6,6,6,6,2,1398551111,NA,NA,NA,NA,NA,4,3,77,1,1,2,3,3.3333333333333335,5,4,0.11331599835773912,0,2,2.71916131414389,1356,1211,1255,1278.5,953.5,1339,1208.5,843,1228.7857142857142,10.744139136142165,1099.6755623875104,4,501,289,501,1,1,501,1,0,2,1,6,5,5,5,5,5,5,NA,NA,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1
1047,1,1,6,6,6,6,6,6,6,2,1402559705,NA,NA,NA,NA,NA,3,3,84,1,1,4,2,3,4.5,5,0.7086355549473107,0,4,2.140433548048363,984.5,1211,1255,1278.5,953.5,1339,1208.5,843,1175.7142857142858,9.289692106956847,1024.0177798717343,3,1047,289,1046,0,0,1047,1,8,3,1,5,5,5,5,5,5,5,NA,NA,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0
502,1,0,3,4,2,2,3,3,4,4,1398368149,NA,NA,NA,NA,NA,4,3,29,1,1,11,6,2,2.5,3,0.4648966744217872,0,11,11.84533654403521,272,483.5,77.5,65,107,328,432.5,1263,252.21428571428572,8.457606156958246,642.4890570118683,4,502,290,502,0,1,502,0,63,3,0,2,3,1,1,2,2,3,NA,NA,0,0.5,0,0,0,0,0,0.5,1,0.5,0.5
670,2,0,5,4,4,4,5,4,5,2,1399722537,NA,NA,NA,NA,NA,3,3,31,1,1,12,6,2,3.5,2,0.545093745723279,0,12,1.3477137033380049,658.5,483.5,411,372,475,723.5,821,843,563.5,8.116242877220623,707.3381652210564,3,670,290,669,1,0,670,0,31,3,0,4,3,3,3,4,3,4,NA,NA,1,0.5,1,1,1,1,1,0.5,0,0.5,0.5
504,1,1,7,7,6,5,7,7,7,7,1395838003,NA,NA,NA,NA,NA,6,3,61,0,1,9,5,2,4,4,0.16231011358970848,0,9,9.81377320693946,1356,1456.5,1255,836,1400,1465,1450,1466,1316.9285714285713,6.25600332514242,760.3101933658149,6,504,291,504,1,1,504,1,3,4,1,6,6,5,4,6,6,6,NA,NA,1,1,0.5,0.5,1,1,1,1,0,0,1
1133,1,0,6,5,6,5,6,6,4,2,1402541473,NA,NA,NA,NA,NA,5,3,56,0,1,NA,5,1.6666666666666667,3.5,3,0,1,6.0595419847328245,9.155376671460424,984.5,838,1255,836,953.5,1339,432.5,843,948.3571428571429,13.903829813726198,754.0913580238373,5,1133,291,1132,0,0,1133,0,4,5,0,5,4,5,4,5,5,3,NA,NA,0,0,0.5,0.5,0,0,0,0,1,1,0
506,2,0,3,4,6,5,4,5,5,4,1397919443,1299900165,NA,NA,1181274469,NA,6,3,33,1,3,2,2,3,3.5,3,0.46558094977418907,0,2,10.321499902860872,272,483.5,1255,836,239,1125.5,821,1263,718.8571428571429,8.67915722272129,642.8657547195087,6,506,292,506,1,1,506,0,67,4,0,2,3,5,4,3,4,4,NA,NA,0,0.5,1,1,0,0.5,0.5,0.5,1,1,0
1284,1,0,4,4,3,3,5,5,5,1,1405432701,NA,NA,NA,NA,NA,6,3,36,1,3,3,1,2.3333333333333335,3,3,0,0,3,7.864467618012472,438.5,483.5,161.5,133,475,1125.5,821,302,519.7142857142857,8.577833102487439,598.0182299800493,6,1284,292,1282,0,0,1284,0,56,3,0,3,3,2,2,4,4,4,NA,NA,1,0.5,0,0,1,0.5,0.5,0.5,0,0,1
509,1,1,6,5,5,4,6,3,4,2,1398558137,NA,NA,NA,NA,NA,2,3,57,0,1,11,5,2.3333333333333335,4.5,5,0.7982756261119474,0,11,3.9462198887947637,984.5,838,835,372,953.5,328,432.5,843,677.6428571428571,5.396099597780632,876.1648055938311,2,509,293,509,0,1,509,1,25,3,1,5,4,4,3,5,2,3,NA,NA,0.5,0.5,0.5,0,0.5,0.5,0,0.5,1,1,0
1350,2,1,6,5,5,5,6,3,6,2,1406221181,NA,NA,NA,NA,NA,2,3,50,0,1,10,6,2.6666666666666665,5,5,0.6347338168879156,0,10,3.7830151506339558,984.5,838,835,836,953.5,328,1208.5,843,854.7857142857143,5.161205752493184,928.8725759253575,2,1350,293,1348,1,0,1350,1,10,2,1,5,4,4,4,5,2,5,NA,NA,0.5,0.5,0.5,1,0.5,0.5,1,0.5,0,0,1
511,1,1,6,3,4,3,3,3,3,3,1398561987,NA,NA,NA,NA,NA,2,1,77,1,1,6,3,2,2.5,5,0.04091966607362801,0,6,10.662268358660144,984.5,238.5,411,133,107,328,184,1140.5,340.85714285714283,12.561321825520295,708.595210724054,2,511,294,511,0,1,511,1,21,3,1,5,2,3,2,2,2,2,2,2,1,0,0.5,0,0,0,0,0.5,0,0,1
1247,1,1,4,4,4,4,4,4,4,6,1403814625,NA,NA,NA,NA,NA,3,1,77,1,1,NA,4,1,3.5,2,0.1929656493773094,1,6.0595419847328245,1.101175422605879,438.5,483.5,411,372,239,723.5,432.5,1403,442.85714285714283,17.86453447966734,685.1461455332167,3,1247,294,1245,1,0,1247,1,53,4,1,3,3,3,3,3,3,3,3,3,0,1,0.5,1,1,1,1,0.5,1,1,0
513,1,1,5,5,4,5,6,4,5,1,1398560035,NA,NA,NA,NA,NA,3,3,71,1,1,4,2,3,5,3,0.4063227042561926,0,4,2.7650450411825327,658.5,838,411,836,953.5,723.5,821,302,748.7857142857143,7.353563113167444,941.8621597686074,3,513,295,513,0,1,513,1,25,4,1,4,4,3,4,5,3,4,NA,NA,0,0.5,0.5,0,0.5,0,0.5,0.5,1,1,0
518,1,1,6,5,4,6,6,5,5,1,1398566635,NA,NA,NA,NA,NA,3,3,64,1,1,6,3,3,5,2,0.3143560968933898,0,6,7.8036141022781,984.5,838,411,1278.5,953.5,1125.5,821,302,916,8.232841248264073,894.3612361646054,3,518,295,518,1,0,518,1,13,3,1,5,4,3,5,5,4,4,NA,NA,1,0.5,0.5,1,0.5,1,0.5,0.5,0,0,1
514,1,1,7,5,5,5,6,4,5,1,1398561605,NA,NA,NA,NA,NA,3,3,61,0,1,5,3,2.6666666666666665,5,4,0.08416586834542218,0,5,2.4146100547220875,1356,838,835,836,953.5,723.5,821,302,909,5.348224696330524,884.7788786301186,3,514,296,514,0,1,514,1,10,3,1,6,4,4,4,5,3,4,NA,NA,1,0,0,0,0.5,0,0,0.5,0,1,0
1233,1,1,6,6,6,6,6,5,6,1,1405880177,NA,NA,NA,NA,NA,2,3,54,0,1,4,5,3,4,4,0.6321335705487887,0,4,1.479553376764901,984.5,1211,1255,1278.5,953.5,1125.5,1208.5,302,1145.2142857142858,5.3358470351391505,873.0064699314853,2,1233,296,1231,1,0,1233,1,51,2,1,5,5,5,5,5,4,5,NA,NA,0,1,1,1,0.5,1,1,0.5,1,0,1
524,1,1,6,5,5,6,4,4,4,2,1398568793,NA,NA,NA,NA,NA,3,2,52,1,1,8,3,2,3.5,4,0.1929656493773094,0,8,7.275413878917268,984.5,838,835,1278.5,239,723.5,432.5,843,761.5714285714286,3.2945478183194195,659.666270977044,3,524,297,524,0,1,524,1,12,3,1,5,4,4,5,3,3,3,3,3,1,0.5,0.5,1,0,0,0,0.5,1,0.5,0.5
998,2,1,4,5,5,5,5,5,5,1,1401653439,1300307775,1264607853,NA,1178270759,NA,4,2,51,1,1,NA,2,2,4,3,0.31462980703435056,1,6.0595419847328245,1.7482517230538777,438.5,838,835,836,475,1125.5,821,302,767,9.50710153620792,716.1334729871006,4,998,297,997,1,0,998,1,0,3,1,3,4,4,4,4,4,4,4,4,0,0.5,0.5,0,1,1,1,0.5,0,0.5,0.5
525,2,0,1,5,1,4,4,4,2,1,1398591847,NA,NA,NA,NA,NA,4,3,35,0,1,9,5,2,3,3,0.542493499384152,0,9,38.08047128110746,41,838,22,372,239,723.5,94.5,302,332.85714285714283,4.462271774920867,669.9917206772352,4,525,298,525,0,1,525,0,39,1,0,0,4,0,3,3,3,1,NA,NA,0,0.5,0,0,0,0.5,0,0,1,0,1
1345,2,1,6,5,5,6,6,4,6,2,1407154039,NA,NA,NA,NA,NA,3,3,31,0,1,8,5,2.3333333333333335,4,3,0.9199397837689887,0,8,3.5619305959499954,984.5,838,835,1278.5,953.5,723.5,1208.5,843,974.5,5.038477112079409,741.0524013308379,3,1345,298,1343,1,0,1345,1,25,2,1,5,4,4,5,5,3,5,NA,NA,1,0.5,1,1,1,0.5,1,1,0,1,0
529,1,0,5,4,4,4,6,4,4,1,1398546039,NA,NA,NA,NA,NA,4,3,41,0,3,NA,5,2,3.5,5,0.5107431230327083,1,6.0595419847328245,2.6113492351997865,658.5,483.5,411,372,953.5,723.5,432.5,302,576.3571428571429,12.723714010556524,703.7833951311693,4,529,299,529,0,1,529,0,10,3,0,4,3,3,3,5,3,3,NA,NA,0,0,0.5,0.5,0.5,0.5,0,0,1,0,1
1286,1,1,6,5,4,4,6,4,5,1,1404483163,NA,NA,NA,NA,NA,3,3,39,0,3,6,6,1.3333333333333333,3.5,3,0.4781716162583822,0,6,3.5481191757082158,984.5,838,411,372,953.5,723.5,821,302,729.0714285714286,5.899530490195468,634.2833780393192,3,1286,299,1284,1,0,1286,1,2,4,1,5,4,3,3,5,3,4,NA,NA,1,1,0.5,0.5,0.5,0.5,1,1,0,1,0
532,1,1,6,6,5,5,6,2,5,1,1398594241,NA,NA,NA,NA,NA,2,1,59,0,1,12,5,2.6666666666666665,5,4,0.8302997126043519,0,12,6.127983345561552,984.5,1211,835,836,953.5,138,821,302,825.5714285714286,4.996670312000862,953.1922750402222,2,532,300,532,0,1,532,1,4,1,1,5,5,4,4,5,1,4,5,1,0,0.5,0,0,0,0,1,0.5,0,0,1
635,2,1,7,6,6,6,7,4,4,4,1399470237,NA,NA,NA,NA,NA,3,1,53,0,1,9,5,2.6666666666666665,5,5,0.2347064458738196,0,9,7.19035738359445,1356,1211,1255,1278.5,1400,723.5,432.5,1263,1093.7857142857142,5.4782715674020075,886.73299002549,3,635,300,634,1,0,635,1,11,2,1,6,5,5,5,6,3,3,6,3,1,0.5,1,1,1,1,0,0.5,1,1,0
536,1,1,6,7,6,6,6,4,6,2,1398594383,NA,NA,NA,NA,NA,3,1,58,0,1,13,6,3,5,5,0.5081428766935814,0,13,4.816830284925045,984.5,1456.5,1255,1278.5,953.5,723.5,1208.5,843,1122.857142857143,7.24424554597573,1019.4173452396358,3,536,301,536,0,1,536,1,2,2,1,5,6,5,5,5,3,5,5,3,0.5,1,0.5,0.5,0.5,0,0.5,0.5,0,0,1
737,1,1,6,6,6,6,6,5,6,1,1400407857,NA,NA,NA,NA,NA,3,1,64,0,1,14,6,3,5,4,0.11331599835773912,0,14,1.479553376764901,984.5,1211,1255,1278.5,953.5,1125.5,1208.5,302,1145.2142857142858,8.09589038638967,1076.5546325599703,3,737,301,736,1,0,737,1,5,5,1,5,5,5,5,5,4,5,5,4,0.5,0,0.5,0.5,0.5,1,0.5,0.5,1,1,0
537,1,0,1,4,4,4,4,4,4,1,1398596377,NA,NA,NA,NA,NA,3,3,50,0,1,2,6,1,3,5,0.8038866840016421,0,2,8.705847664439586,41,483.5,411,372,239,723.5,432.5,302,386.07142857142856,15.061684387474763,582.245211349501,3,537,302,537,0,1,537,0,5,5,0,0,3,3,3,3,3,3,NA,NA,0,0,0,0.5,0,0.5,1,0.5,1,1,0
835,1,0,3,5,5,4,7,4,3,1,1401388999,NA,NA,NA,NA,NA,4,3,51,0,1,1,5,2,3,4,0.3560968933899,0,1,12.870063654106074,272,838,835,372,1400,723.5,184,302,660.6428571428571,7.673450827242663,649.9130416083741,4,835,302,834,1,0,835,0,0,1,0,2,4,4,3,6,3,2,NA,NA,1,1,1,0.5,1,0.5,0,0.5,0,0,1
540,1,1,5,3,5,5,6,4,5,2,1398612617,NA,NA,NA,NA,NA,1,1,58,1,4,12,5,3,5,3,0.5606952237580402,0,12,5.149513825298743,658.5,238.5,835,836,953.5,723.5,821,843,723.7142857142857,7.1713993060657835,1013.9097044231622,1,540,303,540,0,1,540,1,25,2,1,4,2,4,4,5,3,4,5,3,0,0,0.5,0.5,0.5,1,1,0.5,1,0,1
958,2,1,7,5,5,5,6,3,4,2,1401747493,NA,1265736195,NA,NA,NA,1,1,52,1,4,11,6,2,5,4,0.9199397837689887,0,11,4.650731762082643,1356,838,835,836,953.5,328,432.5,843,797,7.352793031683391,895.4389684304681,1,958,303,957,1,0,958,1,1,4,1,6,4,4,4,5,2,3,5,2,1,1,0.5,0.5,0.5,0,0,0.5,0,1,0
543,1,0,5,4,4,4,6,3,4,1,1397509259,NA,NA,NA,NA,NA,3,3,31,0,4,10,6,1.6666666666666667,4.5,5,0.34898042972492127,0,10,2.186605370513227,658.5,483.5,411,372,953.5,328,432.5,302,519.8571428571429,9.733311249377953,747.6571794059716,3,543,304,543,0,1,543,0,25,4,0,4,3,3,3,5,2,3,NA,NA,0,0.5,0.5,0,1,0,0,0,1,0.5,0.5
892,1,1,7,4,4,5,5,4,5,1,1401410807,NA,NA,NA,NA,NA,3,3,26,0,4,9,5,2,4,4,0.7264267141097577,0,9,6.61884702873954,1356,483.5,411,836,475,723.5,821,302,729.4285714285714,4.741777785040897,732.598640655011,3,892,304,891,1,0,892,1,3,4,1,6,3,3,4,4,3,4,NA,NA,1,0.5,0.5,1,0,1,1,1,0,0.5,0.5
548,1,0,2,2,3,4,6,6,4,1,1396695827,NA,NA,NA,NA,NA,4,3,58,1,1,6,2,1.3333333333333333,2,3,0.6823593814150813,0,6,12.24413125590305,155.5,120.5,161.5,372,953.5,1339,432.5,302,504.92857142857144,5.271389009513672,549.2522794990967,4,548,305,548,1,1,548,0,0,3,0,1,1,2,3,5,5,3,NA,NA,0.5,0,0,0.5,1,1,0.5,0.5,0,0.5,0.5
1483,1,0,2,4,4,4,4,2,4,5,1408215453,NA,NA,NA,NA,NA,3,3,58,1,1,6,3,1.5,2.5,4,0.04091966607362801,0,6,8.270377792649873,155.5,483.5,411,372,239,138,432.5,1349.5,318.7857142857143,6.2754054156148005,584.8936149837228,3,1483,305,1480,0,0,1483,0,50,3,0,1,3,3,3,3,1,3,NA,NA,0.5,1,1,0.5,0,0,0.5,0.5,1,0.5,0.5
551,1,1,6,5,5,5,4,5,5,1,1398617087,NA,NA,NA,NA,NA,4,2,78,0,1,8,2,1.6666666666666667,2,2,0.11331599835773912,0,8,3.254349921425588,984.5,838,835,836,239,1125.5,821,302,811.2857142857143,10.271383089485976,673.4368069916396,4,551,306,551,1,1,551,1,13,3,1,5,4,4,4,3,4,4,4,3,1,1,1,0.5,0,1,0,0.5,1,1,0
725,1,1,4,3,4,5,7,4,6,3,1400332727,NA,NA,NA,NA,NA,4,2,72,0,1,NA,1,2,2.5,3,0.1929656493773094,1,6.0595419847328245,8.107938666053492,438.5,238.5,411,836,1400,723.5,1208.5,1140.5,750.8571428571429,13.272650104831026,698.0004666414783,4,725,306,724,0,0,725,1,10,2,1,3,2,3,4,6,3,5,3,6,0,0,0,0.5,1,0,1,0.5,0,0,1
555,1,1,7,7,7,5,1,7,5,1,1398638043,NA,NA,NA,NA,NA,5,2,78,1,1,NA,2,1.3333333333333333,2,4,0.11331599835773912,1,6.0595419847328245,35.185255977320324,1356,1456.5,1474,836,25,1465,821,302,1061.9285714285713,14.644189815628058,628.9294138298504,5,555,307,555,1,1,555,1,2,2,1,6,6,6,4,0,6,4,6,0,0.5,1,1,1,0,1,0,0.5,0,1,0
1458,1,1,7,4,4,4,3,6,6,1,1408253865,NA,NA,NA,NA,NA,4,2,83,1,1,NA,2,1,2,4,0.04091966607362801,1,6.0595419847328245,16.116533567900607,1356,483.5,411,372,107,1339,1208.5,302,753.8571428571429,16.450917671783564,671.2670145494255,4,1458,307,1455,0,0,1458,1,26,1,1,6,3,3,3,2,5,5,5,2,0.5,0,0,0,1,0,1,0.5,1,0,1
562,1,1,7,6,4,5,6,4,5,2,1398641285,NA,NA,NA,NA,NA,2,1,28,1,1,NA,5,3,5,4,0.7065827288901053,1,6.0595419847328245,7.080360214714669,1356,1211,411,836,953.5,723.5,821,843,901.7142857142857,11.99203065667211,892.5701225871618,2,562,308,561,1,1,562,1,6,3,1,6,5,3,4,5,3,4,5,3,1,1,1,1,0.5,1,0.5,0.5,0,0,1
855,1,1,6,3,3,4,6,3,5,2,1400391277,NA,NA,NA,NA,NA,1,1,25,1,1,8,5,3,5,4,0.11331599835773912,0,8,9.120461061206392,984.5,238.5,161.5,372,953.5,328,821,843,551.2857142857143,10.313303810892481,910.9301037048045,1,855,308,854,0,0,855,1,22,4,1,5,2,2,3,5,2,4,5,2,0,0,0,0,0.5,0,0.5,0.5,1,1,0
565,1,0,3,2,4,4,6,4,4,1,1398645085,NA,NA,NA,NA,NA,4,2,57,0,1,2,2,1.3333333333333333,2.5,2,0.8282468865471464,0,2,6.28127116548063,272,120.5,411,372,953.5,723.5,432.5,302,469.2857142857143,7.149112092979676,542.4778695179366,4,565,309,564,1,1,565,0,5,3,0,2,1,3,3,5,3,3,3,5,1,1,1,1,1,1,1,0.5,0,0.5,0.5
852,1,0,1,1,1,1,1,1,1,1,1401364537,NA,NA,NA,NA,NA,3,2,63,0,1,2,2,2,2.5,2,0.8282468865471464,0,2,12.30180202740861,41,31,22,19.5,25,31,29.5,302,28.428571428571427,7.770439257003097,590.8913568511311,3,852,309,851,0,0,852,0,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.5,0.5
568,1,0,2,7,5,6,4,5,6,1,1398562143,NA,NA,NA,NA,NA,5,2,73,1,1,9,3,2.3333333333333335,2,5,0.16231011358970848,0,9,27.360668895834344,155.5,1456.5,835,1278.5,239,1125.5,1208.5,302,899.7857142857143,11.051521367985371,674.3209764073159,5,568,310,567,1,1,568,0,0,4,0,1,6,4,5,3,4,5,4,3,0.5,1,1,1,0,1,1,0.5,0,0.5,0.5
1283,1,0,2,2,4,4,7,4,4,2,1405880441,NA,NA,NA,NA,NA,5,2,66,1,1,NA,4,2.3333333333333335,3,3,0.467086355549473,1,6.0595419847328245,10.408995317057279,155.5,120.5,411,372,1400,723.5,432.5,843,516.4285714285714,12.146973139563574,710.5248731249083,5,1283,310,1281,0,0,1283,0,21,4,0,1,1,3,3,6,3,3,3,6,0.5,0,0,0,1,0,0,0.5,1,0.5,0.5
573,1,0,4,6,6,6,6,6,6,2,1398655717,NA,NA,NA,NA,NA,6,3,42,1,1,2,3,2,4,3,0.7086355549473107,0,2,5.6322921672439925,438.5,1211,1255,1278.5,953.5,1339,1208.5,843,1097.7142857142858,7.001478446069683,634.96682169267865,6,573,311,572,1,1,573,0,15,4,0,3,5,5,5,5,5,5,NA,NA,0.5,1,1,1,0.5,0.5,1,0.5,0,0.5,0.5
1086,1,0,4,2,4,4,6,6,4,4,1402897359,NA,NA,NA,NA,NA,6,3,40,1,1,4,1,2,3.5,3,0.6523881209798822,0,4,13.102894415437026,438.5,120.5,411,372,953.5,1339,432.5,1263,581,6.272093277404508,600.6373160168753,6,1086,311,1085,0,0,1086,0,33,4,0,3,1,3,3,5,5,3,NA,NA,0.5,0,0,0,0.5,0.5,0,0.5,1,0.5,0.5
